country,hour,tech,gen_mw
HU,2022-01-11T14:00:00Z,Solar,83.48
HU,2022-01-11T14:00:00Z,Wind onshore,184.16
HU,2022-01-11T15:00:00Z,Solar,2.4675
HU,2022-01-11T15:00:00Z,Wind onshore,197.205
HU,2022-01-11T16:00:00Z,Solar,0.0025
HU,2022-01-11T16:00:00Z,Wind onshore,217.0925
HU,2022-01-11T17:00:00Z,Solar,0
HU,2022-01-11T17:00:00Z,Wind onshore,220.6525
HU,2022-01-11T18:00:00Z,Solar,0
HU,2022-01-11T18:00:00Z,Wind onshore,217.2075
HU,2022-01-11T19:00:00Z,Solar,0
HU,2022-01-11T19:00:00Z,Wind onshore,188.905
HU,2022-01-11T20:00:00Z,Solar,0
HU,2022-01-11T20:00:00Z,Wind onshore,183.0925
HU,2022-01-11T21:00:00Z,Solar,0
HU,2022-01-11T21:00:00Z,Wind onshore,166.195
HU,2022-01-11T22:00:00Z,Solar,0
HU,2022-01-11T22:00:00Z,Wind onshore,159.2475
HU,2022-01-11T23:00:00Z,Solar,0
HU,2022-01-11T23:00:00Z,Wind onshore,147.5
HU,2022-01-12T00:00:00Z,Solar,0
HU,2022-01-12T00:00:00Z,Wind onshore,152.5875
HU,2022-01-12T01:00:00Z,Solar,0
HU,2022-01-12T01:00:00Z,Wind onshore,157.1875
HU,2022-01-12T02:00:00Z,Solar,0
HU,2022-01-12T02:00:00Z,Wind onshore,162.67000000000002
HU,2022-01-12T03:00:00Z,Solar,0
HU,2022-01-12T03:00:00Z,Wind onshore,153.9025
HU,2022-01-12T04:00:00Z,Solar,0
HU,2022-01-12T04:00:00Z,Wind onshore,160.355
HU,2022-01-12T05:00:00Z,Solar,0
HU,2022-01-12T05:00:00Z,Wind onshore,138.2325
HU,2022-01-12T06:00:00Z,Solar,15.075
HU,2022-01-12T06:00:00Z,Wind onshore,138.9375
HU,2022-01-12T07:00:00Z,Solar,219.28
HU,2022-01-12T07:00:00Z,Wind onshore,123.16
HU,2022-01-12T08:00:00Z,Solar,587.8775
HU,2022-01-12T08:00:00Z,Wind onshore,122.6325
HU,2022-01-12T09:00:00Z,Solar,879.25
HU,2022-01-12T09:00:00Z,Wind onshore,166.10750000000002
HU,2022-01-12T10:00:00Z,Solar,967.515
HU,2022-01-12T10:00:00Z,Wind onshore,177.3325
HU,2022-01-12T11:00:00Z,Solar,924.55
HU,2022-01-12T11:00:00Z,Wind onshore,167.8625
HU,2022-01-12T12:00:00Z,Solar,757.43
HU,2022-01-12T12:00:00Z,Wind onshore,161.36
HU,2022-01-12T13:00:00Z,Solar,434.9325
HU,2022-01-12T13:00:00Z,Wind onshore,135.34
HU,2022-01-12T14:00:00Z,Solar,122.75
HU,2022-01-12T14:00:00Z,Wind onshore,108.74
HU,2022-01-12T15:00:00Z,Solar,3.3400000000000003
HU,2022-01-12T15:00:00Z,Wind onshore,92.2775
HU,2022-01-12T16:00:00Z,Solar,0.0025
HU,2022-01-12T16:00:00Z,Wind onshore,92.7775
HU,2022-01-12T17:00:00Z,Solar,0
HU,2022-01-12T17:00:00Z,Wind onshore,77.25
HU,2022-01-12T18:00:00Z,Solar,0
HU,2022-01-12T18:00:00Z,Wind onshore,74.61500000000001
HU,2022-01-12T19:00:00Z,Solar,0
HU,2022-01-12T19:00:00Z,Wind onshore,93.6025
HU,2022-01-12T20:00:00Z,Solar,0
HU,2022-01-12T20:00:00Z,Wind onshore,97.4825
HU,2022-01-12T21:00:00Z,Solar,0
HU,2022-01-12T21:00:00Z,Wind onshore,76.4075
HU,2022-01-12T22:00:00Z,Solar,0
HU,2022-01-12T22:00:00Z,Wind onshore,79.2625
HU,2022-01-12T23:00:00Z,Solar,0
HU,2022-01-12T23:00:00Z,Wind onshore,71.565
HU,2022-01-13T00:00:00Z,Solar,0
HU,2022-01-13T00:00:00Z,Wind onshore,69.1775
HU,2022-01-13T01:00:00Z,Solar,0
HU,2022-01-13T01:00:00Z,Wind onshore,43.3625
HU,2022-01-13T02:00:00Z,Solar,0
HU,2022-01-13T02:00:00Z,Wind onshore,27.7125
HU,2022-01-13T03:00:00Z,Solar,0
HU,2022-01-13T03:00:00Z,Wind onshore,28.3025
HU,2022-01-13T04:00:00Z,Solar,0
HU,2022-01-13T04:00:00Z,Wind onshore,33.8225
HU,2022-01-13T05:00:00Z,Solar,0
HU,2022-01-13T05:00:00Z,Wind onshore,57.685
HU,2022-01-13T06:00:00Z,Solar,14.05
HU,2022-01-13T06:00:00Z,Wind onshore,58.129999999999995
HU,2022-01-13T07:00:00Z,Solar,182.765
HU,2022-01-13T07:00:00Z,Wind onshore,61.425
HU,2022-01-13T08:00:00Z,Solar,504.515
HU,2022-01-13T08:00:00Z,Wind onshore,52.3475
HU,2022-01-13T09:00:00Z,Solar,789.4575
HU,2022-01-13T09:00:00Z,Wind onshore,47.7725
HU,2022-01-13T10:00:00Z,Solar,948.99
HU,2022-01-13T10:00:00Z,Wind onshore,41.307500000000005
HU,2022-01-13T11:00:00Z,Solar,924.4725
HU,2022-01-13T11:00:00Z,Wind onshore,29.5125
HU,2022-01-13T12:00:00Z,Solar,707.5875
HU,2022-01-13T12:00:00Z,Wind onshore,30.765
HU,2022-01-13T13:00:00Z,Solar,411.24
HU,2022-01-13T13:00:00Z,Wind onshore,31.8425
HU,2022-01-13T14:00:00Z,Solar,131.335
HU,2022-01-13T14:00:00Z,Wind onshore,24.9825
HU,2022-01-13T15:00:00Z,Solar,5.6875
HU,2022-01-13T15:00:00Z,Wind onshore,31.335
HU,2022-01-13T16:00:00Z,Solar,0.005
HU,2022-01-13T16:00:00Z,Wind onshore,53.440000000000005
HU,2022-01-13T17:00:00Z,Solar,0
HU,2022-01-13T17:00:00Z,Wind onshore,67.1425
HU,2022-01-13T18:00:00Z,Solar,0
HU,2022-01-13T18:00:00Z,Wind onshore,71.405
HU,2022-01-13T19:00:00Z,Solar,0
HU,2022-01-13T19:00:00Z,Wind onshore,84.0975
HU,2022-01-13T20:00:00Z,Solar,0
HU,2022-01-13T20:00:00Z,Wind onshore,75.88499999999999
HU,2022-01-13T21:00:00Z,Solar,0
HU,2022-01-13T21:00:00Z,Wind onshore,63.0625
HU,2022-01-13T22:00:00Z,Solar,0
HU,2022-01-13T22:00:00Z,Wind onshore,70.13
HU,2022-01-13T23:00:00Z,Solar,0
HU,2022-01-13T23:00:00Z,Wind onshore,72.9225
HU,2022-01-14T00:00:00Z,Solar,0
HU,2022-01-14T00:00:00Z,Wind onshore,61.9725
HU,2022-01-14T01:00:00Z,Solar,0
HU,2022-01-14T01:00:00Z,Wind onshore,92.07
HU,2022-01-14T02:00:00Z,Solar,0
HU,2022-01-14T02:00:00Z,Wind onshore,111.095
HU,2022-01-14T03:00:00Z,Solar,0
HU,2022-01-14T03:00:00Z,Wind onshore,115.52
HU,2022-01-14T04:00:00Z,Solar,0
HU,2022-01-14T04:00:00Z,Wind onshore,101.7075
HU,2022-01-14T05:00:00Z,Solar,0
HU,2022-01-14T05:00:00Z,Wind onshore,112.1075
HU,2022-01-14T06:00:00Z,Solar,11.2225
HU,2022-01-14T06:00:00Z,Wind onshore,174.6275
HU,2022-01-14T07:00:00Z,Solar,187.4125
HU,2022-01-14T07:00:00Z,Wind onshore,172.9425
HU,2022-01-14T08:00:00Z,Solar,506.3975
HU,2022-01-14T08:00:00Z,Wind onshore,127.5975
HU,2022-01-14T09:00:00Z,Solar,767.56
HU,2022-01-14T09:00:00Z,Wind onshore,125.41
HU,2022-01-14T10:00:00Z,Solar,896.9725000000001
HU,2022-01-14T10:00:00Z,Wind onshore,163.8425
HU,2022-01-14T11:00:00Z,Solar,900.5899999999999
HU,2022-01-14T11:00:00Z,Wind onshore,144.4325
HU,2022-01-14T12:00:00Z,Solar,779.7925
HU,2022-01-14T12:00:00Z,Wind onshore,105.845
HU,2022-01-14T13:00:00Z,Solar,492.5375
HU,2022-01-14T13:00:00Z,Wind onshore,65.3025
HU,2022-01-14T14:00:00Z,Solar,157.8175
HU,2022-01-14T14:00:00Z,Wind onshore,99.805
HU,2022-01-14T15:00:00Z,Solar,5.405
HU,2022-01-14T15:00:00Z,Wind onshore,157.14
HU,2022-01-14T16:00:00Z,Solar,0.005
HU,2022-01-14T16:00:00Z,Wind onshore,165.925
HU,2022-01-14T17:00:00Z,Solar,0
HU,2022-01-14T17:00:00Z,Wind onshore,228.52
HU,2022-01-14T18:00:00Z,Solar,0
HU,2022-01-14T18:00:00Z,Wind onshore,261.725
HU,2022-01-14T19:00:00Z,Solar,0
HU,2022-01-14T19:00:00Z,Wind onshore,249.645
HU,2022-01-14T20:00:00Z,Solar,0
HU,2022-01-14T20:00:00Z,Wind onshore,238.975
HU,2022-01-14T21:00:00Z,Solar,0
HU,2022-01-14T21:00:00Z,Wind onshore,239.3325
HU,2022-01-14T22:00:00Z,Solar,0
HU,2022-01-14T22:00:00Z,Wind onshore,245.7125
HU,2022-01-14T23:00:00Z,Solar,0
HU,2022-01-14T23:00:00Z,Wind onshore,207.41
HU,2022-01-15T00:00:00Z,Solar,0
HU,2022-01-15T00:00:00Z,Wind onshore,202.3375
HU,2022-01-15T01:00:00Z,Solar,0
HU,2022-01-15T01:00:00Z,Wind onshore,212.4725
HU,2022-01-15T02:00:00Z,Solar,0
HU,2022-01-15T02:00:00Z,Wind onshore,199.5625
HU,2022-01-15T03:00:00Z,Solar,0
HU,2022-01-15T03:00:00Z,Wind onshore,209.5125
HU,2022-01-15T04:00:00Z,Solar,0
HU,2022-01-15T04:00:00Z,Wind onshore,202.615
HU,2022-01-15T05:00:00Z,Solar,0
HU,2022-01-15T05:00:00Z,Wind onshore,181.935
HU,2022-01-15T06:00:00Z,Solar,17.165
HU,2022-01-15T06:00:00Z,Wind onshore,179.745
HU,2022-01-15T07:00:00Z,Solar,236.5425
HU,2022-01-15T07:00:00Z,Wind onshore,160.6875
HU,2022-01-15T08:00:00Z,Solar,637.375
HU,2022-01-15T08:00:00Z,Wind onshore,104.5675
HU,2022-01-15T09:00:00Z,Solar,944.445
HU,2022-01-15T09:00:00Z,Wind onshore,78.015
HU,2022-01-15T10:00:00Z,Solar,1074.08
HU,2022-01-15T10:00:00Z,Wind onshore,94.44
HU,2022-01-15T11:00:00Z,Solar,1067.1625
HU,2022-01-15T11:00:00Z,Wind onshore,112.355
HU,2022-01-15T12:00:00Z,Solar,910.9425
HU,2022-01-15T12:00:00Z,Wind onshore,95.4025
HU,2022-01-15T13:00:00Z,Solar,568.76
HU,2022-01-15T13:00:00Z,Wind onshore,70.175
HU,2022-01-15T14:00:00Z,Solar,176.8975
HU,2022-01-15T14:00:00Z,Wind onshore,54.79
HU,2022-01-15T15:00:00Z,Solar,6.415
HU,2022-01-15T15:00:00Z,Wind onshore,47.445
HU,2022-01-15T16:00:00Z,Solar,0.0075
HU,2022-01-15T16:00:00Z,Wind onshore,47.355
HU,2022-01-15T17:00:00Z,Solar,0
HU,2022-01-15T17:00:00Z,Wind onshore,42.2075
HU,2022-01-15T18:00:00Z,Solar,0
HU,2022-01-15T18:00:00Z,Wind onshore,33.315
HU,2022-01-15T19:00:00Z,Solar,0
HU,2022-01-15T19:00:00Z,Wind onshore,39.8625
HU,2022-01-15T20:00:00Z,Solar,0
HU,2022-01-15T20:00:00Z,Wind onshore,19.195
HU,2022-01-15T21:00:00Z,Solar,0
HU,2022-01-15T21:00:00Z,Wind onshore,7.72
HU,2022-01-15T22:00:00Z,Solar,0
HU,2022-01-15T22:00:00Z,Wind onshore,2.645
HU,2022-01-15T23:00:00Z,Solar,0
HU,2022-01-15T23:00:00Z,Wind onshore,0.34750000000000003
HU,2022-01-16T00:00:00Z,Solar,0
HU,2022-01-16T00:00:00Z,Wind onshore,0.7525
HU,2022-01-16T01:00:00Z,Solar,0
HU,2022-01-16T01:00:00Z,Wind onshore,2.3175
HU,2022-01-16T02:00:00Z,Solar,0
HU,2022-01-16T02:00:00Z,Wind onshore,9.6525
HU,2022-01-16T03:00:00Z,Solar,0
HU,2022-01-16T03:00:00Z,Wind onshore,19.3925
HU,2022-01-16T04:00:00Z,Solar,0
HU,2022-01-16T04:00:00Z,Wind onshore,21.4375
HU,2022-01-16T05:00:00Z,Solar,0
HU,2022-01-16T05:00:00Z,Wind onshore,28.43
HU,2022-01-16T06:00:00Z,Solar,12.455
HU,2022-01-16T06:00:00Z,Wind onshore,47.65
HU,2022-01-16T07:00:00Z,Solar,172.415
HU,2022-01-16T07:00:00Z,Wind onshore,61.0675
HU,2022-01-16T08:00:00Z,Solar,455.0675
HU,2022-01-16T08:00:00Z,Wind onshore,45.7
HU,2022-01-16T09:00:00Z,Solar,669.215
HU,2022-01-16T09:00:00Z,Wind onshore,22.8725
HU,2022-01-16T10:00:00Z,Solar,773.3425
HU,2022-01-16T10:00:00Z,Wind onshore,15.9775
HU,2022-01-16T11:00:00Z,Solar,765.6625
HU,2022-01-16T11:00:00Z,Wind onshore,14.29
HU,2022-01-16T12:00:00Z,Solar,651.1825
HU,2022-01-16T12:00:00Z,Wind onshore,17.3025
HU,2022-01-16T13:00:00Z,Solar,417.025
HU,2022-01-16T13:00:00Z,Wind onshore,20.04
HU,2022-01-16T14:00:00Z,Solar,137.39
HU,2022-01-16T14:00:00Z,Wind onshore,23.75
HU,2022-01-16T15:00:00Z,Solar,7.109999999999999
HU,2022-01-16T15:00:00Z,Wind onshore,28.43
HU,2022-01-16T16:00:00Z,Solar,0.0125
HU,2022-01-16T16:00:00Z,Wind onshore,17.8275
HU,2022-01-16T17:00:00Z,Solar,0
HU,2022-01-16T17:00:00Z,Wind onshore,55.005
HU,2022-01-16T18:00:00Z,Solar,0
HU,2022-01-16T18:00:00Z,Wind onshore,126.34
HU,2022-01-16T19:00:00Z,Solar,0
HU,2022-01-16T19:00:00Z,Wind onshore,184.805
HU,2022-01-16T20:00:00Z,Solar,0
HU,2022-01-16T20:00:00Z,Wind onshore,164.11
HU,2022-01-16T21:00:00Z,Solar,0
HU,2022-01-16T21:00:00Z,Wind onshore,158.3775
HU,2022-01-16T22:00:00Z,Solar,0
HU,2022-01-16T22:00:00Z,Wind onshore,178.025
HU,2022-01-16T23:00:00Z,Solar,0
HU,2022-01-16T23:00:00Z,Wind onshore,189.31
HU,2022-01-17T00:00:00Z,Solar,0
HU,2022-01-17T00:00:00Z,Wind onshore,184.01
HU,2022-01-17T01:00:00Z,Solar,0
HU,2022-01-17T01:00:00Z,Wind onshore,187.91
HU,2022-01-17T02:00:00Z,Solar,0
HU,2022-01-17T02:00:00Z,Wind onshore,185.28
HU,2022-01-17T03:00:00Z,Solar,0
HU,2022-01-17T03:00:00Z,Wind onshore,191.685
HU,2022-01-17T04:00:00Z,Solar,0
HU,2022-01-17T04:00:00Z,Wind onshore,194.49
HU,2022-01-17T05:00:00Z,Solar,0
HU,2022-01-17T05:00:00Z,Wind onshore,206.06
HU,2022-01-17T06:00:00Z,Solar,9.3625
HU,2022-01-17T06:00:00Z,Wind onshore,196.5425
HU,2022-01-17T07:00:00Z,Solar,91.6275
HU,2022-01-17T07:00:00Z,Wind onshore,198.9325
HU,2022-01-17T08:00:00Z,Solar,192.085
HU,2022-01-17T08:00:00Z,Wind onshore,189.725
HU,2022-01-17T09:00:00Z,Solar,214.6325
HU,2022-01-17T09:00:00Z,Wind onshore,205.11
HU,2022-01-17T10:00:00Z,Solar,265.6725
HU,2022-01-17T10:00:00Z,Wind onshore,241.6675
HU,2022-01-17T11:00:00Z,Solar,249.835
HU,2022-01-17T11:00:00Z,Wind onshore,251.945
HU,2022-01-17T12:00:00Z,Solar,161.38
HU,2022-01-17T12:00:00Z,Wind onshore,243.915
HU,2022-01-17T13:00:00Z,Solar,95.885
HU,2022-01-17T13:00:00Z,Wind onshore,194.115
HU,2022-01-17T14:00:00Z,Solar,33.55
HU,2022-01-17T14:00:00Z,Wind onshore,187.4925
HU,2022-01-17T15:00:00Z,Solar,1.0575
HU,2022-01-17T15:00:00Z,Wind onshore,186.7125
HU,2022-01-17T16:00:00Z,Solar,0.0025
HU,2022-01-17T16:00:00Z,Wind onshore,173.995
HU,2022-01-17T17:00:00Z,Solar,0
HU,2022-01-17T17:00:00Z,Wind onshore,241.13
HU,2022-01-17T18:00:00Z,Solar,0
HU,2022-01-17T18:00:00Z,Wind onshore,246.8225
HU,2022-01-17T19:00:00Z,Solar,0
HU,2022-01-17T19:00:00Z,Wind onshore,248.7725
HU,2022-01-17T20:00:00Z,Solar,0
HU,2022-01-17T20:00:00Z,Wind onshore,252.735
HU,2022-01-17T21:00:00Z,Solar,0
HU,2022-01-17T21:00:00Z,Wind onshore,246.795
HU,2022-01-17T22:00:00Z,Solar,0
HU,2022-01-17T22:00:00Z,Wind onshore,259.4325
HU,2022-01-17T23:00:00Z,Solar,0
HU,2022-01-17T23:00:00Z,Wind onshore,234.985
HU,2022-01-18T00:00:00Z,Solar,0
HU,2022-01-18T00:00:00Z,Wind onshore,214.64
HU,2022-01-18T01:00:00Z,Solar,0
HU,2022-01-18T01:00:00Z,Wind onshore,174.355
HU,2022-01-18T02:00:00Z,Solar,0
HU,2022-01-18T02:00:00Z,Wind onshore,148.2175
HU,2022-01-18T03:00:00Z,Solar,0
HU,2022-01-18T03:00:00Z,Wind onshore,174.0475
HU,2022-01-18T04:00:00Z,Solar,0
HU,2022-01-18T04:00:00Z,Wind onshore,177.4175
HU,2022-01-18T05:00:00Z,Solar,0
HU,2022-01-18T05:00:00Z,Wind onshore,192.3225
HU,2022-01-18T06:00:00Z,Solar,26.59
HU,2022-01-18T06:00:00Z,Wind onshore,209.1775
HU,2022-01-18T07:00:00Z,Solar,306.6175
HU,2022-01-18T07:00:00Z,Wind onshore,218.255
HU,2022-01-18T08:00:00Z,Solar,794.6025
HU,2022-01-18T08:00:00Z,Wind onshore,204.66
HU,2022-01-18T09:00:00Z,Solar,1128.48
HU,2022-01-18T09:00:00Z,Wind onshore,220.7575
HU,2022-01-18T10:00:00Z,Solar,1244.835
HU,2022-01-18T10:00:00Z,Wind onshore,236.695
HU,2022-01-18T11:00:00Z,Solar,1215.88
HU,2022-01-18T11:00:00Z,Wind onshore,235.0625
HU,2022-01-18T12:00:00Z,Solar,1026.88
HU,2022-01-18T12:00:00Z,Wind onshore,244.315
HU,2022-01-18T13:00:00Z,Solar,649.8325
HU,2022-01-18T13:00:00Z,Wind onshore,234.4025
HU,2022-01-18T14:00:00Z,Solar,211.1825
HU,2022-01-18T14:00:00Z,Wind onshore,206.0825
HU,2022-01-18T15:00:00Z,Solar,10.385000000000002
HU,2022-01-18T15:00:00Z,Wind onshore,209.7425
HU,2022-01-18T16:00:00Z,Solar,0.01
HU,2022-01-18T16:00:00Z,Wind onshore,185.895
HU,2022-01-18T17:00:00Z,Solar,0
HU,2022-01-18T17:00:00Z,Wind onshore,158.77249999999998
HU,2022-01-18T18:00:00Z,Solar,0
HU,2022-01-18T18:00:00Z,Wind onshore,146.79250000000002
HU,2022-01-18T19:00:00Z,Solar,0
HU,2022-01-18T19:00:00Z,Wind onshore,135.8725
HU,2022-01-18T20:00:00Z,Solar,0
HU,2022-01-18T20:00:00Z,Wind onshore,119.11
HU,2022-01-18T21:00:00Z,Solar,0
HU,2022-01-18T21:00:00Z,Wind onshore,99.6975
HU,2022-01-18T22:00:00Z,Solar,0
HU,2022-01-18T22:00:00Z,Wind onshore,56.3225
HU,2022-01-18T23:00:00Z,Solar,0
HU,2022-01-18T23:00:00Z,Wind onshore,36.6175
HU,2022-01-19T00:00:00Z,Solar,0
HU,2022-01-19T00:00:00Z,Wind onshore,25.1075
HU,2022-01-19T01:00:00Z,Solar,0
HU,2022-01-19T01:00:00Z,Wind onshore,21.98
HU,2022-01-19T02:00:00Z,Solar,0
HU,2022-01-19T02:00:00Z,Wind onshore,15.79
HU,2022-01-19T03:00:00Z,Solar,0
HU,2022-01-19T03:00:00Z,Wind onshore,9.9525
HU,2022-01-19T04:00:00Z,Solar,0
HU,2022-01-19T04:00:00Z,Wind onshore,8.1475
HU,2022-01-19T05:00:00Z,Solar,0
HU,2022-01-19T05:00:00Z,Wind onshore,9.98
HU,2022-01-19T06:00:00Z,Solar,28.3125
HU,2022-01-19T06:00:00Z,Wind onshore,6.83
HU,2022-01-19T07:00:00Z,Solar,316.4125
HU,2022-01-19T07:00:00Z,Wind onshore,4.875
HU,2022-01-19T08:00:00Z,Solar,801.6500000000001
HU,2022-01-19T08:00:00Z,Wind onshore,6.807499999999999
HU,2022-01-19T09:00:00Z,Solar,1132.5175
HU,2022-01-19T09:00:00Z,Wind onshore,8.622499999999999
HU,2022-01-19T10:00:00Z,Solar,1256.6725
HU,2022-01-19T10:00:00Z,Wind onshore,20.2225
HU,2022-01-19T11:00:00Z,Solar,1233.065
HU,2022-01-19T11:00:00Z,Wind onshore,32.5925
HU,2022-01-19T12:00:00Z,Solar,1048.5225
HU,2022-01-19T12:00:00Z,Wind onshore,37.495
HU,2022-01-19T13:00:00Z,Solar,669.7225000000001
HU,2022-01-19T13:00:00Z,Wind onshore,39.43
HU,2022-01-19T14:00:00Z,Solar,223.8
HU,2022-01-19T14:00:00Z,Wind onshore,38.1225
HU,2022-01-19T15:00:00Z,Solar,12.52
HU,2022-01-19T15:00:00Z,Wind onshore,31.435
HU,2022-01-19T16:00:00Z,Solar,0.0125
HU,2022-01-19T16:00:00Z,Wind onshore,46.705
HU,2022-01-19T17:00:00Z,Solar,0
HU,2022-01-19T17:00:00Z,Wind onshore,83.07249999999999
HU,2022-01-19T18:00:00Z,Solar,0
HU,2022-01-19T18:00:00Z,Wind onshore,95.385
HU,2022-01-19T19:00:00Z,Solar,0
HU,2022-01-19T19:00:00Z,Wind onshore,72.92
HU,2022-01-19T20:00:00Z,Solar,0
HU,2022-01-19T20:00:00Z,Wind onshore,94.395
HU,2022-01-19T21:00:00Z,Solar,0
HU,2022-01-19T21:00:00Z,Wind onshore,82.0575
HU,2022-01-19T22:00:00Z,Solar,0
HU,2022-01-19T22:00:00Z,Wind onshore,34.305
HU,2022-01-19T23:00:00Z,Solar,0
HU,2022-01-19T23:00:00Z,Wind onshore,7.25
HU,2022-01-20T00:00:00Z,Solar,0
HU,2022-01-20T00:00:00Z,Wind onshore,2.5775
HU,2022-01-20T01:00:00Z,Solar,0
HU,2022-01-20T01:00:00Z,Wind onshore,3.6925
HU,2022-01-20T02:00:00Z,Solar,0
HU,2022-01-20T02:00:00Z,Wind onshore,12.1325
HU,2022-01-20T03:00:00Z,Solar,0
HU,2022-01-20T03:00:00Z,Wind onshore,27.2075
HU,2022-01-20T04:00:00Z,Solar,0
HU,2022-01-20T04:00:00Z,Wind onshore,40.3375
HU,2022-01-20T05:00:00Z,Solar,0
HU,2022-01-20T05:00:00Z,Wind onshore,56.72
HU,2022-01-20T06:00:00Z,Solar,9.5775
HU,2022-01-20T06:00:00Z,Wind onshore,79.05
HU,2022-01-20T07:00:00Z,Solar,109.205
HU,2022-01-20T07:00:00Z,Wind onshore,101.1875
HU,2022-01-20T08:00:00Z,Solar,254.92
HU,2022-01-20T08:00:00Z,Wind onshore,150.47
HU,2022-01-20T09:00:00Z,Solar,344.6775
HU,2022-01-20T09:00:00Z,Wind onshore,184.7025
HU,2022-01-20T10:00:00Z,Solar,297.235
HU,2022-01-20T10:00:00Z,Wind onshore,149.1125
HU,2022-01-20T11:00:00Z,Solar,254.5
HU,2022-01-20T11:00:00Z,Wind onshore,159.14749999999998
HU,2022-01-20T12:00:00Z,Solar,261.72
HU,2022-01-20T12:00:00Z,Wind onshore,210.415
HU,2022-01-20T13:00:00Z,Solar,221.0125
HU,2022-01-20T13:00:00Z,Wind onshore,229.1375
HU,2022-01-20T14:00:00Z,Solar,82.19999999999999
HU,2022-01-20T14:00:00Z,Wind onshore,235.32
HU,2022-01-20T15:00:00Z,Solar,4.1925
HU,2022-01-20T15:00:00Z,Wind onshore,185.7325
HU,2022-01-20T16:00:00Z,Solar,0.005
HU,2022-01-20T16:00:00Z,Wind onshore,121.8975
HU,2022-01-20T17:00:00Z,Solar,0
HU,2022-01-20T17:00:00Z,Wind onshore,157.885
HU,2022-01-20T18:00:00Z,Solar,0
HU,2022-01-20T18:00:00Z,Wind onshore,118.8175
HU,2022-01-20T19:00:00Z,Solar,0
HU,2022-01-20T19:00:00Z,Wind onshore,93.7225
HU,2022-01-20T20:00:00Z,Solar,0
HU,2022-01-20T20:00:00Z,Wind onshore,82.3075
HU,2022-01-20T21:00:00Z,Solar,0
HU,2022-01-20T21:00:00Z,Wind onshore,137.8925
HU,2022-01-20T22:00:00Z,Solar,0
HU,2022-01-20T22:00:00Z,Wind onshore,147.2525
HU,2022-01-20T23:00:00Z,Solar,0
HU,2022-01-20T23:00:00Z,Wind onshore,195.855
HU,2022-01-21T00:00:00Z,Solar,0
HU,2022-01-21T00:00:00Z,Wind onshore,190.985
HU,2022-01-21T01:00:00Z,Solar,0
HU,2022-01-21T01:00:00Z,Wind onshore,178.1
HU,2022-01-21T02:00:00Z,Solar,0
HU,2022-01-21T02:00:00Z,Wind onshore,208.49
HU,2022-01-21T03:00:00Z,Solar,0
HU,2022-01-21T03:00:00Z,Wind onshore,225.46
HU,2022-01-21T04:00:00Z,Solar,0
HU,2022-01-21T04:00:00Z,Wind onshore,218.5475
HU,2022-01-21T05:00:00Z,Solar,0
HU,2022-01-21T05:00:00Z,Wind onshore,218.805
HU,2022-01-21T06:00:00Z,Solar,20.0975
HU,2022-01-21T06:00:00Z,Wind onshore,248.5775
HU,2022-01-21T07:00:00Z,Solar,234.7125
HU,2022-01-21T07:00:00Z,Wind onshore,230.175
HU,2022-01-21T08:00:00Z,Solar,680.4425
HU,2022-01-21T08:00:00Z,Wind onshore,218.5675
HU,2022-01-21T09:00:00Z,Solar,979.5425
HU,2022-01-21T09:00:00Z,Wind onshore,230.0675
HU,2022-01-21T10:00:00Z,Solar,1051.405
HU,2022-01-21T10:00:00Z,Wind onshore,234.415
HU,2022-01-21T11:00:00Z,Solar,1124.475
HU,2022-01-21T11:00:00Z,Wind onshore,258.1
HU,2022-01-21T12:00:00Z,Solar,979.95
HU,2022-01-21T12:00:00Z,Wind onshore,269.59250000000003
HU,2022-01-21T13:00:00Z,Solar,622.6925
HU,2022-01-21T13:00:00Z,Wind onshore,262.555
HU,2022-01-21T14:00:00Z,Solar,223.235
HU,2022-01-21T14:00:00Z,Wind onshore,234.68
HU,2022-01-21T15:00:00Z,Solar,15.16
HU,2022-01-21T15:00:00Z,Wind onshore,240.03
HU,2022-01-21T16:00:00Z,Solar,0.0125
HU,2022-01-21T16:00:00Z,Wind onshore,225.1025
HU,2022-01-21T17:00:00Z,Solar,0
HU,2022-01-21T17:00:00Z,Wind onshore,231.1375
HU,2022-01-21T18:00:00Z,Solar,0
HU,2022-01-21T18:00:00Z,Wind onshore,183.6275
HU,2022-01-21T19:00:00Z,Solar,0
HU,2022-01-21T19:00:00Z,Wind onshore,224.62
HU,2022-01-21T20:00:00Z,Solar,0
HU,2022-01-21T20:00:00Z,Wind onshore,242.6025
HU,2022-01-21T21:00:00Z,Solar,0
HU,2022-01-21T21:00:00Z,Wind onshore,250.2825
HU,2022-01-21T22:00:00Z,Solar,0
HU,2022-01-21T22:00:00Z,Wind onshore,238.8
HU,2022-01-21T23:00:00Z,Solar,0
HU,2022-01-21T23:00:00Z,Wind onshore,222.425
HU,2022-01-22T00:00:00Z,Solar,0
HU,2022-01-22T00:00:00Z,Wind onshore,210.29
HU,2022-01-22T01:00:00Z,Solar,0
HU,2022-01-22T01:00:00Z,Wind onshore,164.5775
HU,2022-01-22T02:00:00Z,Solar,0
HU,2022-01-22T02:00:00Z,Wind onshore,184.9325
HU,2022-01-22T03:00:00Z,Solar,0
HU,2022-01-22T03:00:00Z,Wind onshore,219.59
