date,hour,actual,projected
2022-01-06,19,458.359,492.341
2022-01-06,20,438.984,525.279
2022-01-06,21,423.072,529.809
2022-01-06,22,404.978,509.197
2022-01-06,23,381.698,477.208
2022-01-06,24,328.329,428.901
2022-01-07,1,281.482,371.48
2022-01-07,2,326.105,378.045
2022-01-07,3,242.634,371.959
2022-01-07,4,194.699,320.013
2022-01-07,5,269.907,305.65
2022-01-07,6,301.712,294.608
2022-01-07,7,294.459,301.417
2022-01-07,8,303.968,320.929
2022-01-07,9,385.333,348.096
2022-01-07,10,382.009,355.176
2022-01-07,11,223.414,336.326
2022-01-07,12,219.346,341.425
2022-01-07,13,155.957,337.258
2022-01-07,14,74.878,345.509
2022-01-07,15,73,322.587
2022-01-07,16,101.127,292.003
2022-01-07,17,274.529,277.693
2022-01-07,18,305.278,259.276
2022-01-07,19,217.707,233.346
2022-01-07,20,185.826,185.919
2022-01-07,21,173.32,157.786
2022-01-07,22,151.849,133.942
2022-01-07,23,151.702,145.074
2022-01-07,24,195.498,170.142
2022-01-08,1,297.349,192.349
2022-01-08,2,362.409,239.217
2022-01-08,3,409.882,290.651
2022-01-08,4,370.28,341.074
2022-01-08,5,447.198,383.648
2022-01-08,6,509.636,420.871
2022-01-08,7,519.372,439.807
2022-01-08,8,520.218,457.308
2022-01-08,9,519.621,486.715
2022-01-08,10,497.873,467.535
2022-01-08,11,460.405,453.125
2022-01-08,12,469.545,480.36
2022-01-08,13,480.393,501.498
2022-01-08,14,506.681,509.51
2022-01-08,15,529.914,512.962
2022-01-08,16,541.794,525.015
2022-01-08,17,576.418,547.756
2022-01-08,18,609.876,575.683
2022-01-08,19,621.81,599.085
2022-01-08,20,605.847,607.051
2022-01-08,21,575.787,604.577
2022-01-08,22,560.469,589.372
2022-01-08,23,519.696,570.493
2022-01-08,24,506.324,562.712
2022-01-09,1,518.403,564.727
2022-01-09,2,531.349,560.628
2022-01-09,3,551.927,559.72
2022-01-09,4,524.352,551.264
2022-01-09,5,471.772,538.232
2022-01-09,6,439.724,511.902
2022-01-09,7,410.585,488.586
2022-01-09,8,390.241,472.905
2022-01-09,9,369.646,457.871
2022-01-09,10,384.928,442.332
2022-01-09,11,370.063,423.699
2022-01-09,12,351.609,384.181
2022-01-09,13,307.713,320.108
2022-01-09,14,279.804,293.479
2022-01-09,15,275.978,282.197
2022-01-09,16,282.574,275.462
2022-01-09,17,298.838,262.083
2022-01-09,18,265.652,241.467
2022-01-09,19,255.673,218.824
2022-01-09,20,209.869,193.221
2022-01-09,21,181.142,172.432
2022-01-09,22,145.338,149.969
2022-01-09,23,127.075,128.053
2022-01-09,24,113.531,115.52
2022-01-10,1,117.53,93.483
2022-01-10,2,98.941,89.202
2022-01-10,3,87.188,93.272
2022-01-10,4,85.392,106.449
2022-01-10,5,84.216,114.655
2022-01-10,6,86.705,123.093
2022-01-10,7,95.815,154.663
2022-01-10,8,112.121,187.088
2022-01-10,9,154.934,208.91
2022-01-10,10,176.175,210.012
2022-01-10,11,149.483,222.105
2022-01-10,12,159.462,227.432
2022-01-10,13,227.121,266.048
2022-01-10,14,297.328,301.415
2022-01-10,15,306.697,335.558
2022-01-10,16,357.234,365.75
2022-01-10,17,375.534,418.076
2022-01-10,18,438.859,473.672
2022-01-10,19,476.267,523.667
2022-01-10,20,497.166,540.72
2022-01-10,21,546.021,549.36
2022-01-10,22,538.881,562.958
2022-01-10,23,518.457,576.563
2022-01-10,24,524.301,594.903
2022-01-11,1,570.345,567.752
2022-01-11,2,593.626,587.934
2022-01-11,3,612.132,607.136
2022-01-11,4,643.434,615.457
2022-01-11,5,643.726,607.54
2022-01-11,6,653.156,608.228
2022-01-11,7,650.622,604.87
2022-01-11,8,635.257,591.938
2022-01-11,9,617.679,585.396
2022-01-11,10,635.256,584.659
2022-01-11,11,642.526,621.65
2022-01-11,12,637.204,623.248
2022-01-11,13,642.41,630.528
2022-01-11,14,645.077,629.535
2022-01-11,15,655.288,602.123
2022-01-11,16,655.069,608.003
2022-01-11,17,649.908,620.354
2022-01-11,18,634.699,632.199
2022-01-11,19,634.721,633.643
2022-01-11,20,627.815,634.157
2022-01-11,21,624.923,627.627
2022-01-11,22,641.676,625.842
2022-01-11,23,636.785,624.36
2022-01-11,24,632.56,624.035
2022-01-12,1,610.81,636.822
2022-01-12,2,618.411,644.518
2022-01-12,3,618.5,641.605
2022-01-12,4,619.4,639.264
2022-01-12,5,631.813,630.103
2022-01-12,6,643.003,624.521
2022-01-12,7,642.779,613.937
2022-01-12,8,641.572,612.374
2022-01-12,9,621.352,609.136
2022-01-12,10,624.601,602.647
2022-01-12,11,611.729,589.856
2022-01-12,12,613.301,587.082
2022-01-12,13,611.81,585.014
2022-01-12,14,600.672,591.496
2022-01-12,15,570.967,597.54
2022-01-12,16,545.865,594.726
2022-01-12,17,525.922,593.214
2022-01-12,18,504.707,585.608
2022-01-12,19,458.089,580.431
2022-01-12,20,436.915,574.088
2022-01-12,21,446.21,558.133
2022-01-12,22,408.866,532.156
2022-01-12,23,395.301,515.769
2022-01-12,24,411.805,511.16
2022-01-13,1,394.187,515.346
2022-01-13,2,386.126,505.038
2022-01-13,3,358.884,484.193
2022-01-13,4,334.949,462.531
2022-01-13,5,369.394,470.104
2022-01-13,6,366.43,471.476
2022-01-13,7,355.866,451.403
2022-01-13,8,267.562,399.344
2022-01-13,9,292.917,326.357
2022-01-13,10,208.884,269.899
2022-01-13,11,160.335,236.116
2022-01-13,12,172.35,219.071
2022-01-13,13,216.846,228.785
2022-01-13,14,266.704,237.089
2022-01-13,15,298.629,258.581
2022-01-13,16,305.988,272.151
2022-01-13,17,283.803,296.583
2022-01-13,18,328.371,349.356
2022-01-13,19,435.019,437.016
2022-01-13,20,475.496,511.758
2022-01-13,21,507.499,558.613
2022-01-13,22,508.133,591.037
2022-01-13,23,486.479,611.069
2022-01-13,24,466.978,631.921
2022-01-14,1,484.869,649.842
2022-01-14,2,505.968,648.756
2022-01-14,3,515.499,643.761
2022-01-14,4,567.932,640.683
2022-01-14,5,607.302,628.561
2022-01-14,6,646.699,632.964
2022-01-14,7,672.211,638.064
2022-01-14,8,673.731,653.495
2022-01-14,9,682.752,672.867
2022-01-14,10,684.32,684.153
2022-01-14,11,689.524,685.571
2022-01-14,12,686.447,689.642
2022-01-14,13,688.158,682.353
2022-01-14,14,692.097,681.424
2022-01-14,15,697.582,686.207
2022-01-14,16,676.057,688.1
2022-01-14,17,712.558,689.132
2022-01-14,18,714.582,702.299
2022-01-14,19,712.431,699.231
2022-01-14,20,713.443,700.987
2022-01-14,21,699.057,700.525
2022-01-14,22,706.549,700.458
2022-01-14,23,709.335,709.026
2022-01-14,24,706.926,708.991
2022-01-15,1,706.689,710.76
2022-01-15,2,709.853,716.658
2022-01-15,3,711.583,718.334
2022-01-15,4,713.856,714.451
2022-01-15,5,700.961,711.432
2022-01-15,6,696.57,711.7
2022-01-15,7,712.693,709.826
2022-01-15,8,712.839,708.616
2022-01-15,9,712.822,707.171
2022-01-15,10,714.808,704.13
2022-01-15,11,716.02,702.483
2022-01-15,12,715.344,702.167
2022-01-15,13,703.59,701.498
2022-01-15,14,691.466,702.156
2022-01-15,15,708.038,706.398
2022-01-15,16,705.893,702.877
2022-01-15,17,696.7,704.089
2022-01-15,18,700.431,703.625
2022-01-15,19,709.363,699.896
2022-01-15,20,700.018,699.45
2022-01-15,21,699.003,696.389
2022-01-15,22,703.864,697.007
2022-01-15,23,705.279,687.882
2022-01-15,24,702.807,676.605
2022-01-16,1,701.64,676.957
2022-01-16,2,700.575,653.492
2022-01-16,3,699.335,622.251
2022-01-16,4,692.317,601.833
2022-01-16,5,684.077,584.428
2022-01-16,6,659.225,567.975
2022-01-16,7,618.188,535.016
2022-01-16,8,601.275,499.773
2022-01-16,9,549.881,475.005
2022-01-16,10,509.994,462.061
2022-01-16,11,430.957,475.496
2022-01-16,12,446.691,471.904
2022-01-16,13,388.294,433.561
2022-01-16,14,387.118,387.142
2022-01-16,15,410.638,342.211
2022-01-16,16,341.812,295.268
2022-01-16,17,367.609,273.119
2022-01-16,18,395.496,265.942
2022-01-16,19,368.905,266.065
2022-01-16,20,313.644,252.796
2022-01-16,21,255.768,232.609
2022-01-16,22,256.64,223.488
2022-01-16,23,287.361,216.639
2022-01-16,24,313.28,215.683
2022-01-17,1,311.171,269.583
2022-01-17,2,308.664,277.371
2022-01-17,3,351.797,289.241
2022-01-17,4,395.854,321.989
2022-01-17,5,464.201,368.291
2022-01-17,6,558.298,428.128
2022-01-17,7,663.184,500.423
2022-01-17,8,709.643,583.751
2022-01-17,9,708.484,631.264
2022-01-17,10,683.785,645.11
2022-01-17,11,637.423,622.298
2022-01-17,12,591.477,597.805
2022-01-17,13,535.311,561.145
2022-01-17,14,497.19,548.058
2022-01-17,15,504.263,547.822
2022-01-17,16,531.023,574.978
2022-01-17,17,596.957,617.169
2022-01-17,18,645.75,649.603
2022-01-17,19,715.455,664.325
2022-01-17,20,729.263,680.565
2022-01-17,21,719.153,679.923
2022-01-17,22,724.229,681.831
2022-01-17,23,718.839,686.431
2022-01-17,24,697.757,695.16
2022-01-18,1,699.582,698.594
2022-01-18,2,658.412,680.493
2022-01-18,3,691.652,664.42
2022-01-18,4,678.132,666.961
2022-01-18,5,694.357,667.956
2022-01-18,6,709.77,681.016
2022-01-18,7,711.871,680.941
2022-01-18,8,685.52,675.801
2022-01-18,9,672.308,663.342
2022-01-18,10,674.976,664.008
2022-01-18,11,661.573,682.838
2022-01-18,12,675.406,700.711
2022-01-18,13,702.173,704.272
2022-01-18,14,716.887,710.002
2022-01-18,15,719.632,712.964
2022-01-18,16,704.528,704.048
2022-01-18,17,644.196,680.97
2022-01-18,18,583.961,655.458
2022-01-18,19,616.281,647.359
2022-01-18,20,651.607,654.547
2022-01-18,21,617.565,656.226
2022-01-18,22,624.396,652.717
2022-01-18,23,659.637,642.871
2022-01-18,24,665.768,634.44
2022-01-19,1,653.041,640.804
2022-01-19,2,604.738,648.325
2022-01-19,3,584.967,648.364
2022-01-19,4,624.93,655.44
2022-01-19,5,620.308,648.623
2022-01-19,6,602.63,644.588
2022-01-19,7,614.35,648.27
2022-01-19,8,645.732,641.11
2022-01-19,9,617.647,627.164
2022-01-19,10,544.443,617.56
2022-01-19,11,552.399,595.176
2022-01-19,12,537.772,560.438
2022-01-19,13,522.943,536.792
2022-01-19,14,559.001,493.559
2022-01-19,15,488.485,453.229
2022-01-19,16,424.737,405.231
2022-01-19,17,385.198,359.765
2022-01-19,18,314.839,314.001
2022-01-19,19,281.506,290.487
2022-01-19,20,238.846,263.985
2022-01-19,21,181.581,225.536
2022-01-19,22,151.4,192.393
2022-01-19,23,147.189,163.386
2022-01-19,24,151.456,137.763
2022-01-20,1,117.831,128.949
2022-01-20,2,112.92,123.431
2022-01-20,3,115.363,120.44
2022-01-20,4,136.643,115.963
2022-01-20,5,139.339,110.958
2022-01-20,6,154.527,111.974
2022-01-20,7,185.569,161.256
2022-01-20,8,275.337,205.68
2022-01-20,9,351.548,277.796
2022-01-20,10,359.267,337.303
2022-01-20,11,347.088,357.276
2022-01-20,12,344.744,358.211
2022-01-20,13,444.49,364.358
2022-01-20,14,465.608,382.307
2022-01-20,15,477.888,407.907
2022-01-20,16,472.718,456.765
2022-01-20,17,461.679,519.84
2022-01-20,18,522.476,582.378
2022-01-20,19,614.243,587.09
2022-01-20,20,565.243,592.238
2022-01-20,21,545.198,594.762
2022-01-20,22,581.938,594.74
2022-01-20,23,600.959,574.083
2022-01-20,24,595.352,555.803
2022-01-21,1,565.448,534.454
2022-01-21,2,550.96,544.089
2022-01-21,3,475.523,556.693
2022-01-21,4,466.863,556.534
2022-01-21,5,411.294,535.196
2022-01-21,6,426.885,515.372
2022-01-21,7,428.491,495.827
2022-01-21,8,428.564,489.008
2022-01-21,9,531.894,467.082
2022-01-21,10,554.893,439.064
2022-01-21,11,567.079,408.132
2022-01-21,12,492.212,437.093
2022-01-21,13,500.992,373.652
2022-01-21,14,476.275,376.334
2022-01-21,15,424.607,350.334
2022-01-21,16,379.389,355.789
2022-01-21,17,397.916,363.933
2022-01-21,18,464.242,425.649
2022-01-21,19,500.152,468.907
2022-01-21,20,572.169,511.213
2022-01-21,21,583.471,534.48
2022-01-21,22,622.249,534.722
2022-01-21,23,613.037,522.393
2022-01-21,24,590.443,508.696
2022-01-22,1,558.399,502.586
2022-01-22,2,553.844,472.687
2022-01-22,3,578.88,434.12
2022-01-22,4,495.944,397.258
2022-01-22,5,474.009,368.335
2022-01-22,6,387.611,340.668
2022-01-22,7,339.382,315.071
2022-01-22,8,304.078,294.953
2022-01-22,9,279.136,267.367
2022-01-22,10,220.823,213.318
2022-01-22,11,167.007,184.839
2022-01-22,12,168.176,201.09
2022-01-22,13,146.528,213.521
2022-01-22,14,153.584,206.037
2022-01-22,15,136.254,183.015
2022-01-22,16,109.556,150.041
2022-01-22,17,93.374,127.058
2022-01-22,18,79.663,118.325
2022-01-22,19,79.95,123.424
2022-01-22,20,58.691,130.794
2022-01-22,21,84.598,125.869
2022-01-22,22,86.714,120.047
2022-01-22,23,116.497,117.112
2022-01-22,24,122.679,122.813
2022-01-23,1,123.557,133.578
2022-01-23,2,137.932,154.255
2022-01-23,3,156.877,172.882
2022-01-23,4,196.146,187.18
2022-01-23,5,224.941,202.003
2022-01-23,6,235.619,219.653
2022-01-23,7,232.139,219.644
2022-01-23,8,199.955,211.861
2022-01-23,9,177.429,222.783
2022-01-23,10,136.558,196.23
2022-01-23,11,97.44,164.326
2022-01-23,12,79.224,175.297
2022-01-23,13,110.747,218.737
2022-01-23,14,165.186,271.302
2022-01-23,15,254.761,323.185
2022-01-23,16,389.684,360.46
2022-01-23,17,489.731,405.905
2022-01-23,18,563.62,465.231
2022-01-23,19,616.107,524.769
2022-01-23,20,617.377,568.649
2022-01-23,21,610.531,592.084
2022-01-23,22,648.887,612.651
2022-01-23,23,660.61,628.148
2022-01-23,24,661.471,637.159
2022-01-24,1,657.327,655.001
2022-01-24,2,660.594,658.078
2022-01-24,3,675.102,655.747
2022-01-24,4,678.145,649.098
2022-01-24,5,668.118,642.115
2022-01-24,6,666.769,622.409
2022-01-24,7,655.766,595.298
2022-01-24,8,662.241,572.251
2022-01-24,9,640.225,564.65
2022-01-24,10,634.688,563.539
2022-01-24,11,592.083,546.232
2022-01-24,12,589.027,511.96
2022-01-24,13,520.587,475.607
2022-01-24,14,455.299,451.206
2022-01-24,15,458.589,436.812
2022-01-24,16,463.362,475.737
2022-01-24,17,484.524,469.978
2022-01-24,18,504.926,472.126
2022-01-24,19,472.263,462.463
2022-01-24,20,454.524,448.902
2022-01-24,21,455.535,428.533
2022-01-24,22,398.519,411.021
2022-01-24,23,357.464,392.554
2022-01-24,24,334.078,372.816
2022-01-25,1,305.628,342.486
2022-01-25,2,282.679,326.328
2022-01-25,3,280.187,308.65
2022-01-25,4,279.227,287.601
2022-01-25,5,275.816,273.791
2022-01-25,6,262.369,267.036
2022-01-25,7,251.229,255.074
2022-01-25,8,252.251,241.691
2022-01-25,9,229.422,225.375
2022-01-25,10,210.003,206.48
2022-01-25,11,187.08,207.514
2022-01-25,12,174.128,181.994
2022-01-25,13,150.924,161.063
2022-01-25,14,126.807,138.303
2022-01-25,15,100.179,112.702
2022-01-25,16,98.413,94.764
2022-01-25,17,82.181,79.951
2022-01-25,18,61.37,69.975
2022-01-25,19,51.725,70.336
2022-01-25,20,40.992,64.685
2022-01-25,21,33.13,59.485
2022-01-25,22,29.806,54.151
2022-01-25,23,26.658,50.718
2022-01-25,24,24.604,48.753
2022-01-26,1,22.369,55.107
2022-01-26,2,17.192,47.528
2022-01-26,3,20.704,45.552
2022-01-26,4,18.133,49.201
2022-01-26,5,23.852,54.996
2022-01-26,6,21.504,59.683
2022-01-26,7,20.734,60.384
2022-01-26,8,27.388,55.14
2022-01-26,9,21.377,47.911
2022-01-26,10,20.882,46.506
2022-01-26,11,20.579,42.26
2022-01-26,12,16.018,42.4
2022-01-26,13,8.626,48.226
2022-01-26,14,13.176,55.32
2022-01-26,15,15.538,54.207
2022-01-26,16,24.059,48.915
2022-01-26,17,41.044,47.501
2022-01-26,18,53.594,58.739
2022-01-26,19,74.059,70.889
2022-01-26,20,93.76,97.079
2022-01-26,21,91.784,123.889
2022-01-26,22,87.329,134.21
2022-01-26,23,84.795,145.088
2022-01-26,24,55.47,146.265
2022-01-27,1,94.788,144.627
2022-01-27,2,125.205,145.055
2022-01-27,3,141.133,142.809
2022-01-27,4,114.549,140.091
2022-01-27,5,85.98,123.995
2022-01-27,6,79.4,103.195
2022-01-27,7,91.575,92.594
2022-01-27,8,75.274,79.606
2022-01-27,9,40.676,60.05
2022-01-27,10,30.671,51.044
2022-01-27,11,23.801,44.696
2022-01-27,12,26.327,46.146
2022-01-27,13,36.046,56.161
2022-01-27,14,41.769,74.38
2022-01-27,15,57.014,89.259
2022-01-27,16,83.224,105.179
2022-01-27,17,108.834,121.301
2022-01-27,18,114.481,143.969
2022-01-27,19,114.726,160.271
2022-01-27,20,121.548,178.65
2022-01-27,21,170.371,210.168
2022-01-27,22,210.686,255.458
2022-01-27,23,242.398,301.391
2022-01-27,24,301.72,345.985
2022-01-28,1,363.491,374.555
2022-01-28,2,451.989,401.244
2022-01-28,3,470.688,420.638
2022-01-28,4,452.919,422.908
2022-01-28,5,436.611,411.227
2022-01-28,6,418.91,423.091
2022-01-28,7,455.981,455.488
2022-01-28,8,489.887,483.036
2022-01-28,9,524.017,515.387
2022-01-28,10,574.475,544.881
2022-01-28,11,548.386,547.804
2022-01-28,12,528.506,533.936
2022-01-28,13,527.578,524.164
2022-01-28,14,484.484,513.907
2022-01-28,15,452.998,482.812
2022-01-28,16,410.377,466.272
2022-01-28,17,490.768,448.61
2022-01-28,18,498.376,438.019
2022-01-28,19,509.154,434.459
2022-01-28,20,462.249,447.41
2022-01-28,21,453.187,474.375
2022-01-28,22,510.609,501.645
2022-01-28,23,570.504,531.059
2022-01-28,24,636.775,568.418
2022-01-29,1,717.772,595.298
2022-01-29,2,720.706,629.809
2022-01-29,3,730.605,658.188
2022-01-29,4,749.888,678.004
2022-01-29,5,744.331,683.288
2022-01-29,6,730.327,676.23
2022-01-29,7,726.033,666.689
2022-01-29,8,736.632,642.772
2022-01-29,9,730.64,622.731
2022-01-29,10,709.396,610.548
2022-01-29,11,701.413,624.472
2022-01-29,12,691.801,638.024
2022-01-29,13,677.013,637.876
2022-01-29,14,661.756,623.625
2022-01-29,15,647.422,615.966
2022-01-29,16,660.313,608.829
2022-01-29,17,611.924,600.055
2022-01-29,18,580.89,592.871
2022-01-29,19,561.025,574.543
2022-01-29,20,543.259,552.554
2022-01-29,21,581.677,529.939
2022-01-29,22,580.109,501.727
2022-01-29,23,606.806,477.203
2022-01-29,24,646.109,465.713
2022-01-30,1,636.228,500.128
2022-01-30,2,571.938,472.942
2022-01-30,3,484.26,442.262
2022-01-30,4,381.124,437.321
2022-01-30,5,408.052,450.218
2022-01-30,6,511.484,483.856
2022-01-30,7,638.546,553.192
2022-01-30,8,658.552,611.077
2022-01-30,9,695.197,658.498
2022-01-30,10,738.012,683.132
2022-01-30,11,711.269,691.603
2022-01-30,12,682.343,695.003
2022-01-30,13,723.897,691.46
2022-01-30,14,717.925,691.914
2022-01-30,15,706.15,690.955
2022-01-30,16,715.294,692.819
2022-01-30,17,679.244,690.725
2022-01-30,18,656.886,686.935
2022-01-30,19,659.184,669.142
2022-01-30,20,645.639,641.866
2022-01-30,21,661.246,616.597
2022-01-30,22,628.983,602.977
2022-01-30,23,629.551,603.452
2022-01-30,24,659.196,600.302
2022-01-31,1,682.297,633.408
2022-01-31,2,415.399,670.446
2022-01-31,3,189.921,680.752
2022-01-31,4,187.661,703.047
2022-01-31,5,184.993,710.097
2022-01-31,6,195.924,718.446
2022-01-31,7,431.513,714.806
2022-01-31,8,757.541,709.91
2022-01-31,9,744.012,705.812
2022-01-31,10,739.621,686.106
2022-01-31,11,710.915,682.81
2022-01-31,12,714.175,693.043
2022-01-31,13,719.344,710.665
2022-01-31,14,691.948,714.28
2022-01-31,15,617.893,700.451
2022-01-31,16,589.852,679.098
2022-01-31,17,571.098,639.272
2022-01-31,18,576.791,595.775
2022-01-31,19,520.67,555.671
2022-01-31,20,494.373,525.523
2022-01-31,21,452.998,470.107
2022-01-31,22,446.547,409.174
2022-01-31,23,385.651,361.86
2022-01-31,24,276,298.249
2022-02-01,1,290.208,222.789
2022-02-01,2,259.616,214.763
2022-02-01,3,38.81,234.782
2022-02-01,4,1.954,251.696
2022-02-01,5,1.97,259.75
2022-02-01,6,153.582,259.247
2022-02-01,7,396.599,265.595
2022-02-01,8,366.19,256.852
2022-02-01,9,351.337,247.318
2022-02-01,10,347.302,256.593
2022-02-01,11,301.742,237.126
2022-02-01,12,247.166,243.628
2022-02-01,13,309.086,256.874
2022-02-01,14,364.928,278.263
2022-02-01,15,354.271,299.42
2022-02-01,16,383.976,306.089
2022-02-01,17,422.391,301.341
2022-02-01,18,428.712,320.363
2022-02-01,19,443.016,345.417
2022-02-01,20,456.695,357.693
2022-02-01,21,420.078,357.466
2022-02-01,22,365.894,330.81
2022-02-01,23,300.386,283.513
2022-02-01,24,243.158,242.543
2022-02-02,1,211.099,240.288
2022-02-02,2,194.073,229.333
2022-02-02,3,193.568,207.718
2022-02-02,4,169.191,193.606
2022-02-02,5,168.345,186.427
2022-02-02,6,207.388,184.402
2022-02-02,7,224.171,198.349
2022-02-02,8,309.601,211.678
2022-02-02,9,336.456,195.354
2022-02-02,10,211.454,149.85
2022-02-02,11,124.011,111.183
2022-02-02,12,78.616,87.284
2022-02-02,13,83.641,99.218
2022-02-02,14,81.998,113.512
2022-02-02,15,107.082,119.919
2022-02-02,16,98.022,125.529
2022-02-02,17,87.612,128.926
2022-02-02,18,95.582,132.162
2022-02-02,19,137.179,131.432
2022-02-02,20,165.901,135.295
2022-02-02,21,150.482,124.078
2022-02-02,22,150.665,122.346
2022-02-02,23,108.576,105.9
2022-02-02,24,90.312,84.719
2022-02-03,1,53.474,62.455
2022-02-03,2,42.46,62.305
2022-02-03,3,49.329,68.129
2022-02-03,4,57.144,81.69
2022-02-03,5,82.837,93.304
2022-02-03,6,116.27,115.685
2022-02-03,7,138.648,142.01
2022-02-03,8,137.811,157.057
2022-02-03,9,135.353,174.977
2022-02-03,10,172.695,200.364
2022-02-03,11,172.718,216.253
2022-02-03,12,193.468,246.091
2022-02-03,13,238.98,282.263
2022-02-03,14,303.517,312.247
2022-02-03,15,333.171,335.694
2022-02-03,16,313.433,359.346
2022-02-03,17,348.726,388.409
2022-02-03,18,504.9,433.151
2022-02-03,19,519.536,461.743
2022-02-03,20,453.936,494.577
2022-02-03,21,561.368,537.028
2022-02-03,22,585.697,579.891
2022-02-03,23,578.637,604.518
2022-02-03,24,603.034,614.445
2022-02-04,1,574.544,618.735
2022-02-04,2,565.166,613.81
2022-02-04,3,556.28,596.836
2022-02-04,4,517.313,589.683
2022-02-04,5,550.683,574.339
2022-02-04,6,578.431,556.195
2022-02-04,7,560.113,533.002
2022-02-04,8,537.935,528.004
2022-02-04,9,556.7,518.754
2022-02-04,10,552.842,509.119
2022-02-04,11,551.477,465.495
2022-02-04,12,533.717,504.009
2022-02-04,13,522.453,506.053
2022-02-04,14,520.661,495.008
2022-02-04,15,527.489,472.784
2022-02-04,16,460.123,434.432
2022-02-04,17,426.447,378.325
2022-02-04,18,377.658,332.805
2022-02-04,19,383.049,307.885
2022-02-04,20,374.685,277.08
2022-02-04,21,310.856,246.886
2022-02-04,22,263.736,212.122
2022-02-04,23,229.78,186.498
2022-02-04,24,189.677,172.56
2022-02-05,1,151.587,174.763
2022-02-05,2,126.535,156.309
2022-02-05,3,118.991,139.646
2022-02-05,4,92.291,127.656
2022-02-05,5,107.912,113.824
2022-02-05,6,111.543,112.213
2022-02-05,7,119.184,115.04
2022-02-05,8,124.289,129.674
2022-02-05,9,132.221,136.937
2022-02-05,10,116.643,144.213
2022-02-05,11,125.318,153.965
2022-02-05,12,146.945,153.99
2022-02-05,13,117.929,146.371
2022-02-05,14,106.887,135.22
2022-02-05,15,119.355,136.077
2022-02-05,16,134.537,154.108
2022-02-05,17,201.591,206.608
2022-02-05,18,262.797,261.945
2022-02-05,19,268.852,300.626
2022-02-05,20,308.372,311.242
2022-02-05,21,389.151,323.007
2022-02-05,22,356.07,342.779
2022-02-05,23,393.968,368.535
2022-02-05,24,424.606,395.184
2022-02-06,1,506.983,443.091
2022-02-06,2,506.704,469.665
2022-02-06,3,519.915,484.956
2022-02-06,4,602.101,500.523
2022-02-06,5,590.293,505.681
2022-02-06,6,617.675,517.554
2022-02-06,7,627.104,508.974
2022-02-06,8,586.905,483.537
2022-02-06,9,549.889,484.648
2022-02-06,10,445.735,445.274
2022-02-06,11,370.223,387.826
2022-02-06,12,384.825,389.176
2022-02-06,13,409.945,392.24
2022-02-06,14,523.179,407.185
2022-02-06,15,524.088,403.869
2022-02-06,16,539.335,381.329
2022-02-06,17,535.158,414.001
2022-02-06,18,611.499,508.5
2022-02-06,19,704.498,558.409
2022-02-06,20,745.84,574.637
2022-02-06,21,734.487,576.899
2022-02-06,22,745.198,605.883
2022-02-06,23,748.909,638.536
2022-02-06,24,743.834,658.543
2022-02-07,1,737.213,693.199
2022-02-07,2,730.885,689.99
2022-02-07,3,737.865,690.374
2022-02-07,4,725.702,700.438
2022-02-07,5,720.493,716.283
2022-02-07,6,731.085,734.35
2022-02-07,7,718.333,739.913
2022-02-07,8,751.287,745.693
2022-02-07,9,760.253,751.896
2022-02-07,10,756.607,743.738
2022-02-07,11,729.076,739.745
2022-02-07,12,729.076,732.588
2022-02-07,13,735.675,734.58
2022-02-07,14,690.621,734.733
2022-02-07,15,704.534,722.693
2022-02-07,16,683.49,713.239
2022-02-07,17,679.828,709.559
2022-02-07,18,714.39,706.317
2022-02-07,19,726.308,695.154
2022-02-07,20,705.454,701.239
2022-02-07,21,699.149,698.458
2022-02-07,22,685.727,694.481
2022-02-07,23,677.266,669.738
2022-02-07,24,625.697,639.781
2022-02-08,1,576.719,595.693
2022-02-08,2,521.243,550.611
2022-02-08,3,438.345,499.824
2022-02-08,4,408.922,461.947
2022-02-08,5,331.999,427.672
2022-02-08,6,300.764,413.7
2022-02-08,7,301.612,412.108
2022-02-08,8,322.548,402.175
2022-02-08,9,373.696,388.678
2022-02-08,10,366.768,354.885
2022-02-08,11,352.47,350.751
2022-02-08,12,322.81,344.768
2022-02-08,13,337.63,357.688
2022-02-08,14,366.354,406.397
2022-02-08,15,446.014,476.053
2022-02-08,16,551.884,537.728
2022-02-08,17,590.526,587.055
2022-02-08,18,665.669,627.562
2022-02-08,19,696.429,652.588
2022-02-08,20,711.536,711.877
2022-02-08,21,721.816,728.195
2022-02-08,22,721.664,719.431
2022-02-08,23,724.509,733.3
2022-02-08,24,713.965,730.723
2022-02-09,1,718.989,700.413
2022-02-09,2,676.166,657.439
2022-02-09,3,664.214,605.613
2022-02-09,4,638.364,568.104
2022-02-09,5,603.568,526.429
2022-02-09,6,559.656,472.662
2022-02-09,7,547.133,433.197
2022-02-09,8,512.751,406.203
2022-02-09,9,409.353,386.67
2022-02-09,10,326.036,366.667
2022-02-09,11,364.844,376.765
2022-02-09,12,422.438,410.882
2022-02-09,13,501.072,454.608
2022-02-09,14,461.725,471.655
2022-02-09,15,454.451,474.411
2022-02-09,16,439.694,454.034
2022-02-09,17,407.863,433.915
2022-02-09,18,392.227,433.762
2022-02-09,19,455.816,442.657
2022-02-09,20,491.016,452.282
2022-02-09,21,429.244,473.808
2022-02-09,22,419.639,469.73
2022-02-09,23,460.675,445.96
2022-02-09,24,429.537,429.323
2022-02-10,1,343.609,357.44
